image_id,image_path,device_type,quality_tags,field_count,wrong_field_count,avg_confidence,max_review_score,image_is_correct,review_priority
ENG-0273,data/images/ENG-0273.jpg,桥吊,,6,0,0.9118333333333334,0,True,低
ENG-0274,data/images/ENG-0274.jpg,桥吊,tilt,6,0,0.9358,0,True,低
ENG-0275,data/images/ENG-0275.jpg,龙门吊,blur|complex_bg,6,1,0.7815500000000001,85,False,高
ENG-0276,data/images/ENG-0276.jpg,堆场口,small_font|occlusion,6,1,0.9073166666666667,75,False,高
ENG-0277,data/images/ENG-0277.jpg,桥吊,low_light,6,3,0.6513,100,False,高
ENG-0278,data/images/ENG-0278.jpg,桥吊,small_font,6,0,0.9365,0,True,低
ENG-0279,data/images/ENG-0279.jpg,堆场口,blur,6,1,0.9007000000000001,67,False,中
ENG-0280,data/images/ENG-0280.jpg,堆场口,blur|compression,6,0,0.9395333333333333,0,True,低
ENG-0281,data/images/ENG-0281.jpg,桥吊,noise,6,1,0.8595,75,False,高
ENG-0282,data/images/ENG-0282.jpg,桥吊,compression,6,0,0.9037166666666666,0,True,低
ENG-0283,data/images/ENG-0283.jpg,桥吊,tilt,6,1,0.9347833333333333,45,False,中
ENG-0284,data/images/ENG-0284.jpg,龙门吊,blur|low_light,6,0,0.94665,8,True,低
ENG-0285,data/images/ENG-0285.jpg,混合作业牌,occlusion,6,0,0.94175,8,True,低
ENG-0286,data/images/ENG-0286.jpg,堆场口,compression|small_font,6,1,0.8854833333333333,67,False,中
ENG-0287,data/images/ENG-0287.jpg,龙门吊,,6,0,0.9370833333333333,0,True,低
ENG-0288,data/images/ENG-0288.jpg,桥吊,compression|blur,6,3,0.5968,100,False,高
ENG-0289,data/images/ENG-0289.jpg,龙门吊,small_font,6,1,0.8196333333333333,85,False,高
ENG-0290,data/images/ENG-0290.jpg,混合作业牌,,6,0,0.9287333333333333,0,True,低
ENG-0291,data/images/ENG-0291.jpg,混合作业牌,compression,6,1,0.8727499999999999,67,False,中
ENG-0292,data/images/ENG-0292.jpg,桥吊,small_font|occlusion,6,1,0.8255,93,False,高
ENG-0293,data/images/ENG-0293.jpg,桥吊,occlusion|small_font,6,2,0.7536999999999999,100,False,高
ENG-0294,data/images/ENG-0294.jpg,桥吊,noise|small_font,6,3,0.7747,100,False,高
ENG-0295,data/images/ENG-0295.jpg,桥吊,noise|blur,6,1,0.7828499999999999,85,False,高
ENG-0296,data/images/ENG-0296.jpg,混合作业牌,complex_bg,6,1,0.8833833333333333,63,False,中
ENG-0297,data/images/ENG-0297.jpg,龙门吊,low_light,6,0,0.9508333333333333,8,True,低
ENG-0298,data/images/ENG-0298.jpg,桥吊,tilt|small_font,6,1,0.89295,67,False,中
ENG-0299,data/images/ENG-0299.jpg,桥吊,tilt,6,0,0.9123333333333333,0,True,低
ENG-0300,data/images/ENG-0300.jpg,龙门吊,,6,0,0.93115,0,True,低
ENG-0301,data/images/ENG-0301.jpg,混合作业牌,noise,6,0,0.9138166666666666,0,True,低
ENG-0302,data/images/ENG-0302.jpg,桥吊,,6,0,0.9222166666666666,0,True,低
ENG-0303,data/images/ENG-0303.jpg,混合作业牌,,6,0,0.90915,0,True,低
ENG-0304,data/images/ENG-0304.jpg,龙门吊,tilt,6,3,0.7373,100,False,高
ENG-0305,data/images/ENG-0305.jpg,桥吊,compression|blur,6,2,0.75895,100,False,高
ENG-0306,data/images/ENG-0306.jpg,桥吊,blur|small_font|tilt,6,1,0.83625,85,False,高
ENG-0307,data/images/ENG-0307.jpg,堆场口,occlusion,6,1,0.8578166666666668,93,False,高
ENG-0308,data/images/ENG-0308.jpg,桥吊,occlusion,6,0,0.8976999999999999,8,True,低
ENG-0309,data/images/ENG-0309.jpg,龙门吊,complex_bg|low_light|compression,6,3,0.7422333333333334,100,False,高
ENG-0310,data/images/ENG-0310.jpg,混合作业牌,compression|small_font,6,2,0.7911166666666666,100,False,高
ENG-0311,data/images/ENG-0311.jpg,混合作业牌,noise,6,0,0.9142166666666666,0,True,低
ENG-0312,data/images/ENG-0312.jpg,堆场口,low_light|blur,6,1,0.8274166666666667,93,False,高
ENG-0313,data/images/ENG-0313.jpg,混合作业牌,,6,0,0.9307666666666666,0,True,低
ENG-0314,data/images/ENG-0314.jpg,桥吊,low_light,6,2,0.7180166666666666,100,False,高
ENG-0315,data/images/ENG-0315.jpg,龙门吊,compression|occlusion,6,1,0.9057166666666667,75,False,高
ENG-0316,data/images/ENG-0316.jpg,混合作业牌,occlusion|tilt,6,1,0.8121999999999999,93,False,高
ENG-0317,data/images/ENG-0317.jpg,龙门吊,low_light,6,3,0.7240333333333333,100,False,高
ENG-0318,data/images/ENG-0318.jpg,混合作业牌,compression|blur,6,1,0.8052333333333334,85,False,高
ENG-0319,data/images/ENG-0319.jpg,龙门吊,noise|compression,6,2,0.8271000000000001,100,False,高
ENG-0320,data/images/ENG-0320.jpg,桥吊,,6,0,0.9081,0,True,低
ENG-0321,data/images/ENG-0321.jpg,混合作业牌,small_font|occlusion,6,1,0.83805,71,False,高
ENG-0322,data/images/ENG-0322.jpg,混合作业牌,blur,6,0,0.9333,0,True,低
ENG-0323,data/images/ENG-0323.jpg,堆场口,tilt,6,0,0.9330833333333333,0,True,低
ENG-0324,data/images/ENG-0324.jpg,堆场口,small_font,6,0,0.9161333333333334,0,True,低
ENG-0325,data/images/ENG-0325.jpg,堆场口,low_light,6,0,0.9331833333333334,8,True,低
ENG-0326,data/images/ENG-0326.jpg,桥吊,,6,0,0.9413333333333332,0,True,低
ENG-0327,data/images/ENG-0327.jpg,龙门吊,,6,0,0.9111666666666666,0,True,低
ENG-0328,data/images/ENG-0328.jpg,混合作业牌,noise|low_light,6,0,0.9181166666666667,8,True,低
ENG-0329,data/images/ENG-0329.jpg,混合作业牌,blur|low_light,6,1,0.8619,93,False,高
ENG-0330,data/images/ENG-0330.jpg,堆场口,,6,0,0.9260999999999999,0,True,低
ENG-0331,data/images/ENG-0331.jpg,堆场口,,6,0,0.9360166666666667,0,True,低
ENG-0332,data/images/ENG-0332.jpg,龙门吊,small_font|tilt|low_light,6,1,0.7938000000000001,71,False,高
ENG-0333,data/images/ENG-0333.jpg,堆场口,low_light|blur,6,0,0.9295,8,True,低
ENG-0334,data/images/ENG-0334.jpg,桥吊,compression|noise,6,2,0.7712500000000001,82,False,高
ENG-0335,data/images/ENG-0335.jpg,桥吊,blur,6,1,0.8197,85,False,高
ENG-0336,data/images/ENG-0336.jpg,堆场口,complex_bg,6,1,0.8365166666666667,85,False,高
ENG-0337,data/images/ENG-0337.jpg,混合作业牌,noise|tilt,6,0,0.9172333333333333,0,True,低
ENG-0338,data/images/ENG-0338.jpg,堆场口,low_light|compression,6,0,0.9044666666666666,8,True,低
ENG-0339,data/images/ENG-0339.jpg,桥吊,low_light,6,0,0.9213666666666667,8,True,低
ENG-0340,data/images/ENG-0340.jpg,龙门吊,complex_bg,6,0,0.8978333333333334,0,True,低
ENG-0341,data/images/ENG-0341.jpg,堆场口,complex_bg|noise,6,3,0.7127500000000001,100,False,高
ENG-0342,data/images/ENG-0342.jpg,混合作业牌,blur|low_light,6,0,0.9310333333333333,8,True,低
ENG-0343,data/images/ENG-0343.jpg,龙门吊,occlusion,6,1,0.8668666666666667,75,False,高
ENG-0344,data/images/ENG-0344.jpg,堆场口,noise|low_light,6,3,0.6710333333333334,100,False,高
ENG-0345,data/images/ENG-0345.jpg,堆场口,blur|complex_bg|occlusion,6,0,0.9307833333333333,8,True,低
ENG-0346,data/images/ENG-0346.jpg,混合作业牌,,6,0,0.9182166666666666,0,True,低
ENG-0347,data/images/ENG-0347.jpg,堆场口,tilt|small_font,6,2,0.8523499999999999,100,False,高
ENG-0348,data/images/ENG-0348.jpg,桥吊,,6,0,0.9122833333333333,0,True,低
ENG-0349,data/images/ENG-0349.jpg,堆场口,low_light,6,1,0.8768333333333334,75,False,高
ENG-0350,data/images/ENG-0350.jpg,龙门吊,blur,6,2,0.75835,100,False,高
ENG-0351,data/images/ENG-0351.jpg,桥吊,complex_bg|compression,6,0,0.9050333333333334,0,True,低
ENG-0352,data/images/ENG-0352.jpg,堆场口,compression,6,0,0.9157166666666666,0,True,低
ENG-0353,data/images/ENG-0353.jpg,龙门吊,noise|tilt,6,3,0.5956833333333333,100,False,高
ENG-0354,data/images/ENG-0354.jpg,堆场口,,6,1,0.79425,85,False,高
ENG-0355,data/images/ENG-0355.jpg,桥吊,blur,6,2,0.8085333333333334,100,False,高
ENG-0356,data/images/ENG-0356.jpg,桥吊,compression|blur,6,1,0.8082166666666667,85,False,高
ENG-0357,data/images/ENG-0357.jpg,混合作业牌,noise|tilt,6,2,0.7890833333333332,100,False,高
ENG-0358,data/images/ENG-0358.jpg,桥吊,compression,6,0,0.9164333333333333,0,True,低
ENG-0359,data/images/ENG-0359.jpg,混合作业牌,tilt|compression,6,0,0.8951333333333333,0,True,低
ENG-0360,data/images/ENG-0360.jpg,龙门吊,,6,2,0.80255,82,False,高
ENG-0361,data/images/ENG-0361.jpg,龙门吊,complex_bg,6,0,0.9336666666666668,0,True,低
ENG-0362,data/images/ENG-0362.jpg,堆场口,tilt,6,0,0.9251833333333334,0,True,低
ENG-0363,data/images/ENG-0363.jpg,堆场口,small_font,6,2,0.7617833333333334,100,False,高
ENG-0364,data/images/ENG-0364.jpg,龙门吊,,6,1,0.8674333333333334,85,False,高
ENG-0365,data/images/ENG-0365.jpg,桥吊,occlusion,6,0,0.9291666666666667,8,True,低
ENG-0366,data/images/ENG-0366.jpg,桥吊,,6,0,0.9155166666666666,0,True,低
ENG-0367,data/images/ENG-0367.jpg,堆场口,,6,0,0.9363833333333332,0,True,低
ENG-0368,data/images/ENG-0368.jpg,桥吊,complex_bg|noise,6,1,0.7861833333333333,85,False,高
ENG-0369,data/images/ENG-0369.jpg,混合作业牌,complex_bg|tilt,6,1,0.8921833333333334,85,False,高
ENG-0370,data/images/ENG-0370.jpg,龙门吊,tilt,6,0,0.8982833333333334,0,True,低
ENG-0371,data/images/ENG-0371.jpg,堆场口,compression|complex_bg,6,1,0.8093666666666667,85,False,高
ENG-0372,data/images/ENG-0372.jpg,龙门吊,,6,0,0.9272499999999999,0,True,低
ENG-0373,data/images/ENG-0373.jpg,龙门吊,tilt|compression,6,1,0.8293666666666667,85,False,高
ENG-0374,data/images/ENG-0374.jpg,混合作业牌,,6,0,0.8992166666666667,0,True,低
ENG-0375,data/images/ENG-0375.jpg,混合作业牌,blur|occlusion,6,2,0.6805,100,False,高
ENG-0376,data/images/ENG-0376.jpg,龙门吊,occlusion|low_light|blur,6,1,0.8619499999999999,93,False,高
ENG-0377,data/images/ENG-0377.jpg,龙门吊,blur|compression|small_font,6,3,0.7729499999999999,100,False,高
ENG-0378,data/images/ENG-0378.jpg,堆场口,low_light|tilt|occlusion,6,4,0.5238999999999999,100,False,高
ENG-0379,data/images/ENG-0379.jpg,混合作业牌,,6,0,0.89255,0,True,低
ENG-0380,data/images/ENG-0380.jpg,龙门吊,compression|tilt,6,0,0.9099666666666666,0,True,低
ENG-0381,data/images/ENG-0381.jpg,混合作业牌,complex_bg|small_font,6,0,0.9057666666666666,0,True,低
ENG-0382,data/images/ENG-0382.jpg,混合作业牌,blur,6,2,0.7515499999999999,100,False,高
ENG-0383,data/images/ENG-0383.jpg,桥吊,noise,6,0,0.8947833333333334,0,True,低
ENG-0384,data/images/ENG-0384.jpg,桥吊,occlusion|small_font,6,3,0.76455,100,False,高
ENG-0385,data/images/ENG-0385.jpg,堆场口,,6,0,0.9274166666666667,0,True,低
ENG-0386,data/images/ENG-0386.jpg,堆场口,low_light,6,0,0.9330333333333334,8,True,低
ENG-0387,data/images/ENG-0387.jpg,混合作业牌,,6,1,0.8321999999999999,85,False,高
ENG-0388,data/images/ENG-0388.jpg,龙门吊,tilt,6,1,0.8523833333333334,85,False,高
ENG-0389,data/images/ENG-0389.jpg,混合作业牌,,6,0,0.9293999999999999,0,True,低
ENG-0390,data/images/ENG-0390.jpg,混合作业牌,small_font|noise,6,0,0.89935,0,True,低
ENG-0391,data/images/ENG-0391.jpg,龙门吊,,6,0,0.9286666666666666,0,True,低
ENG-0392,data/images/ENG-0392.jpg,堆场口,noise|complex_bg,6,0,0.93945,0,True,低
ENG-0393,data/images/ENG-0393.jpg,桥吊,small_font|low_light,6,0,0.9194833333333333,8,True,低
ENG-0394,data/images/ENG-0394.jpg,堆场口,tilt|occlusion,6,0,0.9188666666666667,8,True,低
ENG-0395,data/images/ENG-0395.jpg,混合作业牌,complex_bg|compression,6,1,0.86855,67,False,中
ENG-0396,data/images/ENG-0396.jpg,混合作业牌,,6,0,0.9279166666666666,0,True,低
ENG-0397,data/images/ENG-0397.jpg,混合作业牌,noise|tilt|occlusion,6,1,0.8524833333333334,71,False,高
ENG-0398,data/images/ENG-0398.jpg,龙门吊,,6,0,0.9387833333333333,0,True,低
ENG-0399,data/images/ENG-0399.jpg,堆场口,low_light,6,0,0.9430833333333334,8,True,低
ENG-0400,data/images/ENG-0400.jpg,混合作业牌,blur,6,1,0.7885166666666666,85,False,高
ENG-0401,data/images/ENG-0401.jpg,堆场口,noise|complex_bg,6,2,0.7927,100,False,高
ENG-0402,data/images/ENG-0402.jpg,桥吊,small_font|compression,6,1,0.8817499999999999,75,False,高
ENG-0403,data/images/ENG-0403.jpg,桥吊,tilt|complex_bg|noise,6,3,0.7532166666666668,100,False,高
ENG-0404,data/images/ENG-0404.jpg,龙门吊,low_light|blur|noise,6,2,0.7494166666666667,100,False,高
ENG-0405,data/images/ENG-0405.jpg,桥吊,tilt,6,0,0.9362666666666666,0,True,低
ENG-0406,data/images/ENG-0406.jpg,堆场口,,6,0,0.9192833333333333,0,True,低
ENG-0407,data/images/ENG-0407.jpg,混合作业牌,complex_bg,6,2,0.8558166666666667,100,False,高
ENG-0408,data/images/ENG-0408.jpg,堆场口,blur,6,0,0.9364333333333333,0,True,低
ENG-0409,data/images/ENG-0409.jpg,龙门吊,occlusion,6,1,0.8516,83,False,高
ENG-0410,data/images/ENG-0410.jpg,堆场口,occlusion,6,1,0.8739333333333333,93,False,高
ENG-0411,data/images/ENG-0411.jpg,龙门吊,,6,1,0.8158500000000001,63,False,中
ENG-0412,data/images/ENG-0412.jpg,桥吊,complex_bg|compression,6,4,0.5897,100,False,高
ENG-0413,data/images/ENG-0413.jpg,混合作业牌,blur|occlusion,6,2,0.7570666666666667,90,False,高
ENG-0414,data/images/ENG-0414.jpg,龙门吊,occlusion,6,0,0.8851166666666667,8,True,低
ENG-0415,data/images/ENG-0415.jpg,混合作业牌,compression|small_font,6,2,0.70165,100,False,高
ENG-0416,data/images/ENG-0416.jpg,混合作业牌,tilt,6,0,0.9096500000000001,0,True,低
ENG-0417,data/images/ENG-0417.jpg,堆场口,small_font|complex_bg,6,0,0.91885,0,True,低
ENG-0418,data/images/ENG-0418.jpg,堆场口,small_font,6,0,0.9138166666666666,0,True,低
ENG-0419,data/images/ENG-0419.jpg,混合作业牌,low_light|noise,6,2,0.7776333333333333,100,False,高
ENG-0420,data/images/ENG-0420.jpg,龙门吊,,6,2,0.7559333333333335,100,False,高
ENG-0421,data/images/ENG-0421.jpg,混合作业牌,compression|occlusion|blur,6,3,0.6349666666666667,100,False,高
ENG-0422,data/images/ENG-0422.jpg,堆场口,occlusion|tilt,6,1,0.8697499999999999,93,False,高
ENG-0423,data/images/ENG-0423.jpg,混合作业牌,small_font|blur,6,0,0.9161333333333334,0,True,低
ENG-0424,data/images/ENG-0424.jpg,混合作业牌,blur|low_light|tilt,6,3,0.7359,100,False,高
ENG-0425,data/images/ENG-0425.jpg,混合作业牌,,6,0,0.9195666666666668,0,True,低
ENG-0426,data/images/ENG-0426.jpg,龙门吊,,6,1,0.8530833333333333,85,False,高
ENG-0427,data/images/ENG-0427.jpg,堆场口,low_light|tilt,6,1,0.9051166666666667,75,False,高
ENG-0428,data/images/ENG-0428.jpg,龙门吊,tilt,6,0,0.9601000000000001,0,True,低
ENG-0429,data/images/ENG-0429.jpg,堆场口,small_font|occlusion|complex_bg,6,2,0.8034333333333333,100,False,高
ENG-0430,data/images/ENG-0430.jpg,龙门吊,blur,6,0,0.9161666666666667,0,True,低
ENG-0431,data/images/ENG-0431.jpg,混合作业牌,,6,0,0.9042666666666667,0,True,低
ENG-0432,data/images/ENG-0432.jpg,混合作业牌,,6,0,0.93255,0,True,低
ENG-0433,data/images/ENG-0433.jpg,桥吊,blur,6,1,0.7969666666666667,85,False,高
ENG-0434,data/images/ENG-0434.jpg,桥吊,blur|complex_bg|compression,6,2,0.8412833333333333,100,False,高
ENG-0435,data/images/ENG-0435.jpg,桥吊,blur|tilt,6,1,0.8675833333333333,85,False,高
ENG-0436,data/images/ENG-0436.jpg,堆场口,noise|low_light,6,3,0.6075833333333334,100,False,高
ENG-0437,data/images/ENG-0437.jpg,龙门吊,blur,6,0,0.9215166666666667,0,True,低
ENG-0438,data/images/ENG-0438.jpg,桥吊,,6,0,0.9401666666666667,0,True,低
ENG-0439,data/images/ENG-0439.jpg,桥吊,complex_bg|noise,6,2,0.78045,100,False,高
ENG-0440,data/images/ENG-0440.jpg,桥吊,noise|blur,6,0,0.95185,0,True,低
ENG-0441,data/images/ENG-0441.jpg,龙门吊,,6,1,0.8594833333333334,67,False,中
ENG-0442,data/images/ENG-0442.jpg,堆场口,low_light|small_font,6,2,0.7923333333333332,100,False,高
ENG-0443,data/images/ENG-0443.jpg,堆场口,tilt,6,1,0.7963166666666667,85,False,高
ENG-0444,data/images/ENG-0444.jpg,堆场口,blur|noise,6,3,0.7118666666666668,100,False,高
ENG-0445,data/images/ENG-0445.jpg,堆场口,noise,6,0,0.9434,0,True,低
ENG-0446,data/images/ENG-0446.jpg,混合作业牌,tilt,6,0,0.90015,0,True,低
ENG-0447,data/images/ENG-0447.jpg,混合作业牌,small_font|compression,6,0,0.9460000000000001,0,True,低
ENG-0448,data/images/ENG-0448.jpg,龙门吊,compression,6,1,0.7956166666666666,85,False,高
ENG-0449,data/images/ENG-0449.jpg,混合作业牌,,6,0,0.9262,0,True,低
ENG-0450,data/images/ENG-0450.jpg,混合作业牌,complex_bg,6,0,0.9275000000000001,0,True,低
ENG-0451,data/images/ENG-0451.jpg,龙门吊,complex_bg,6,1,0.8864666666666666,67,False,中
ENG-0452,data/images/ENG-0452.jpg,堆场口,complex_bg,6,1,0.7826666666666666,85,False,高
ENG-0453,data/images/ENG-0453.jpg,桥吊,low_light,6,0,0.9263333333333333,8,True,低
ENG-0454,data/images/ENG-0454.jpg,混合作业牌,,6,0,0.9364666666666667,0,True,低
ENG-0455,data/images/ENG-0455.jpg,龙门吊,noise|tilt,6,1,0.8235666666666667,85,False,高
ENG-0456,data/images/ENG-0456.jpg,混合作业牌,compression|tilt,6,2,0.7577333333333334,100,False,高
ENG-0457,data/images/ENG-0457.jpg,混合作业牌,noise|compression,6,1,0.8774833333333333,75,False,高
ENG-0458,data/images/ENG-0458.jpg,堆场口,complex_bg,6,0,0.91995,0,True,低
ENG-0459,data/images/ENG-0459.jpg,龙门吊,tilt,6,0,0.9119333333333333,0,True,低
ENG-0460,data/images/ENG-0460.jpg,龙门吊,,6,1,0.8508666666666667,85,False,高
ENG-0461,data/images/ENG-0461.jpg,堆场口,blur|small_font|noise,6,0,0.9393166666666667,0,True,低
ENG-0462,data/images/ENG-0462.jpg,桥吊,,6,0,0.9227500000000001,0,True,低
ENG-0463,data/images/ENG-0463.jpg,混合作业牌,,6,0,0.9334666666666666,0,True,低
ENG-0464,data/images/ENG-0464.jpg,桥吊,,6,0,0.9274333333333334,0,True,低
ENG-0465,data/images/ENG-0465.jpg,龙门吊,occlusion,6,0,0.91125,8,True,低
ENG-0466,data/images/ENG-0466.jpg,堆场口,occlusion|blur,6,0,0.9340666666666667,8,True,低
ENG-0467,data/images/ENG-0467.jpg,堆场口,noise|tilt,6,1,0.8696999999999999,85,False,高
ENG-0468,data/images/ENG-0468.jpg,桥吊,small_font|blur,6,1,0.8850666666666666,85,False,高
ENG-0469,data/images/ENG-0469.jpg,桥吊,complex_bg,6,0,0.9377333333333334,0,True,低
ENG-0470,data/images/ENG-0470.jpg,堆场口,noise,6,0,0.93295,0,True,低
ENG-0471,data/images/ENG-0471.jpg,混合作业牌,,6,1,0.8779,67,False,中
ENG-0472,data/images/ENG-0472.jpg,堆场口,occlusion,6,0,0.9238833333333334,8,True,低
ENG-0473,data/images/ENG-0473.jpg,混合作业牌,small_font|complex_bg|compression,6,0,0.9198166666666667,0,True,低
ENG-0474,data/images/ENG-0474.jpg,堆场口,low_light,6,1,0.8047833333333333,71,False,高
ENG-0475,data/images/ENG-0475.jpg,龙门吊,,6,0,0.9235333333333333,0,True,低
ENG-0476,data/images/ENG-0476.jpg,桥吊,blur,6,1,0.7826833333333333,85,False,高
ENG-0477,data/images/ENG-0477.jpg,桥吊,tilt,6,1,0.8240166666666666,85,False,高
ENG-0478,data/images/ENG-0478.jpg,龙门吊,small_font,6,2,0.8073666666666667,100,False,高
ENG-0479,data/images/ENG-0479.jpg,混合作业牌,compression|low_light|tilt,6,1,0.8719666666666667,93,False,高
ENG-0480,data/images/ENG-0480.jpg,桥吊,blur,6,0,0.9349333333333334,0,True,低
ENG-0481,data/images/ENG-0481.jpg,桥吊,low_light|occlusion|tilt,6,1,0.8139333333333334,93,False,高
ENG-0482,data/images/ENG-0482.jpg,桥吊,,6,0,0.9269,0,True,低
ENG-0483,data/images/ENG-0483.jpg,堆场口,small_font,6,2,0.7995000000000001,100,False,高
ENG-0484,data/images/ENG-0484.jpg,堆场口,tilt|complex_bg|noise,6,1,0.8606166666666667,85,False,高
ENG-0485,data/images/ENG-0485.jpg,龙门吊,small_font,6,2,0.77075,100,False,高
ENG-0486,data/images/ENG-0486.jpg,龙门吊,noise,6,1,0.8710833333333333,67,False,中
ENG-0487,data/images/ENG-0487.jpg,堆场口,complex_bg,6,0,0.9236833333333333,0,True,低
ENG-0488,data/images/ENG-0488.jpg,龙门吊,complex_bg|small_font,6,0,0.92545,0,True,低
ENG-0489,data/images/ENG-0489.jpg,桥吊,tilt|small_font,6,5,0.596,100,False,高
ENG-0490,data/images/ENG-0490.jpg,混合作业牌,complex_bg|compression,6,1,0.8519333333333333,85,False,高
ENG-0491,data/images/ENG-0491.jpg,龙门吊,complex_bg|small_font,6,0,0.9151166666666667,0,True,低
ENG-0492,data/images/ENG-0492.jpg,混合作业牌,blur,6,0,0.9147666666666666,0,True,低
ENG-0493,data/images/ENG-0493.jpg,龙门吊,low_light,6,0,0.9230833333333334,8,True,低
ENG-0494,data/images/ENG-0494.jpg,龙门吊,,6,0,0.95425,0,True,低
ENG-0495,data/images/ENG-0495.jpg,龙门吊,,6,1,0.8661500000000001,67,False,中
ENG-0496,data/images/ENG-0496.jpg,桥吊,small_font,6,1,0.8249333333333334,85,False,高
ENG-0497,data/images/ENG-0497.jpg,龙门吊,blur,6,0,0.9133833333333333,0,True,低
ENG-0498,data/images/ENG-0498.jpg,桥吊,complex_bg|noise,6,2,0.8225833333333333,100,False,高
ENG-0499,data/images/ENG-0499.jpg,混合作业牌,tilt,6,1,0.9011666666666667,45,False,中
ENG-0500,data/images/ENG-0500.jpg,堆场口,,6,0,0.9477166666666667,0,True,低
